Country,Date,Cases,Deaths,Tests,Cases/Population,Deaths/Cases,Tests/Cases
Canada,2021-03-25,956755.0,22771.0,26977663.0,0.025452380952380952,0.02380024144112129,28.197044175363597
Canada,2021-03-26,961839.0,22809.0,27110501.0,0.025587629688747008,0.02371394796842299,28.186111189086738
Canada,2021-03-27,966076.0,22830.0,27233666.0,0.025700345836658686,0.023631681151379393,28.189982982705295
Canada,2021-03-28,970166.0,22855.0,27357887.0,0.025809151370045226,0.023557824124943567,28.199181377207612
Canada,2021-03-29,976479.0,22871.0,27466380.0,0.02597709497206704,0.02342190666670763,28.127978174645843
Canada,2021-03-30,980365.0,22892.0,27550308.0,0.0260804735301942,0.023350486808484595,28.102092587964687
Canada,2021-03-31,989493.0,22960.0,27644520.0,0.026323304070231444,0.023203802351305165,27.938065251598545
Canada,2021-04-01,995249.0,22998.0,27772855.0,0.026476429901569565,0.02310778508694809,27.905433715582735
Canada,2021-04-02,998882.0,23011.0,27912267.0,0.026573077946262305,0.02303675509219307,27.943507841767097
Canada,2021-04-03,1005978.0,23038.0,28046932.0,0.026761851556264964,0.022901097240695126,27.8802637831046
Canada,2021-04-04,1009472.0,23060.0,28175556.0,0.026854801808991753,0.022843625182273505,27.911181290813417
Canada,2021-04-05,1017761.0,23083.0,28278838.0,0.027075312583133813,0.022680177369736116,27.785342531301552
Canada,2021-04-06,1028626.0,23132.0,28364201.0,0.027364352221335462,0.022488251317777305,27.57484352913498
Canada,2021-04-07,1036386.0,23160.0,28454447.0,0.027570790103751,0.0223468861987715,27.45545289110428
Canada,2021-04-08,1044733.0,23196.0,28578085.0,0.027792843841447194,0.02220280205564484,27.354438885341995
Canada,2021-04-09,1053999.0,23236.0,28725342.0,0.028039345570630488,0.022045561713056654,27.253671018663205
Canada,2021-04-10,1061369.0,23270.0,28876246.0,0.02823540835328545,0.021924514471404383,27.206603923800298
Canada,2021-04-11,1069041.0,23294.0,29017883.0,0.02843950518754988,0.021789622661806236,27.143844810442257
Canada,2021-04-12,1079582.0,23336.0,29147591.0,0.028719925512104283,0.021615773512340886,26.998959782582517
Canada,2021-04-13,1087048.0,23370.0,29257856.0,0.02891854216546954,0.021498590678608487,26.914962356768054
Canada,2021-04-14,1096000.0,23428.0,29364607.0,0.029156690609204575,0.021375912408759124,26.792524635036497
Canada,2021-04-15,1105778.0,23482.0,29498439.0,0.029416812982176112,0.021235727243623947,26.676637625273788
Canada,2021-04-16,1115036.0,23531.0,29658759.0,0.02966310188880021,0.021103354510527014,26.598925057128202
Canada,2021-04-17,1122116.0,23572.0,29810138.0,0.02985144985368449,0.021006740836063294,26.566003871257518
Canada,2021-04-18,1130006.0,23611.0,29950139.0,0.030061346102686886,0.020894579320817765,26.504407056245718
Canada,2021-04-19,1140322.0,23649.0,30073460.0,0.030335780792764035,0.020738879018382526,26.372778916832264
Canada,2021-04-20,1147636.0,23698.0,30175632.0,0.030530353817504654,0.020649404515020443,26.29373076480696
Canada,2021-04-21,1155855.0,23761.0,30281436.0,0.03074900239425379,0.020557076795964892,26.19829995977004
Canada,2021-04-22,1164756.0,23810.0,30418457.0,0.03098579409417398,0.020442049665337633,26.115733252286315
Canada,2021-04-23,1173220.0,23870.0,30559306.0,0.03121096036179835,0.020345715211128348,26.047379008199655
Canada,2021-04-24,1180681.0,23912.0,30705297.0,0.031409444001064116,0.02025271855818803,26.006429340355268
Canada,2021-04-25,1187484.0,23950.0,30840738.0,0.03159042298483639,0.020168692799229296,25.971497721232456
Canada,2021-04-26,1196400.0,24011.0,30960379.0,0.03182761372705507,0.020069374791039787,25.877949682380475
Canada,2021-04-27,1203429.0,24048.0,31064387.0,0.032014604948124505,0.019982898866489008,25.81322786803376
Canada,2021-04-28,1211651.0,24110.0,31173221.0,0.032233333333333336,0.019898469113630905,25.727887815880976
Canada,2021-04-29,1220914.0,24165.0,31325175.0,0.03247975525405693,0.019792548860935334,25.65715111793296
Canada,2021-04-30,1229305.0,24220.0,31479292.0,0.03270297951582868,0.019702189448509523,25.60738954124485
Canada,2021-05-01,1235669.0,24245.0,31629802.0,0.032872279861665334,0.019620950270663098,25.597309635509184
Canada,2021-05-02,1241406.0,24269.0,31756698.0,0.03302490023942538,0.019549607461217363,25.581234503458177
Canada,2021-05-03,1252391.0,24334.0,31897888.0,0.0333171322160149,0.019430034230523852,25.469592164108494
Canada,2021-05-04,1259137.0,24400.0,32009489.0,0.03349659483905294,0.01937835199823371,25.42176824285205
Canada,2021-05-05,1266916.0,24437.0,32127668.0,0.03370353817504655,0.019288571618007823,25.358956710626433
Canada,2021-05-06,1275006.0,24479.0,32266260.0,0.03391875498802873,0.019199125337449392,25.30675149764001
Canada,2021-05-07,1282734.0,24523.0,32408919.0,0.0341243415802075,0.01911775941075858,25.265502434643505
Canada,2021-05-08,1288676.0,24554.0,32549753.0,0.03428241553604682,0.019053664381116744,25.25829067973641
Canada,2021-05-09,1294120.0,24577.0,32656754.0,0.03442724128757648,0.018991283652211543,25.234718573238958
Canada,2021-05-10,1302993.0,24660.0,32746783.0,0.034663288108539504,0.018925658081048784,25.13197154551099
Canada,2021-05-11,1308541.0,24693.0,32867352.0,0.034810880553338655,0.018870635310624582,25.117556117844224
Canada,2021-05-12,1315211.0,24755.0,33001128.0,0.03498832136206438,0.018822074937025313,25.091888677938368
Canada,2021-05-13,1321104.0,24802.0,33130218.0,0.03514509177972865,0.018773692305829065,25.07767594375613
Canada,2021-05-14,1327839.0,24857.0,33260624.0,0.03532426177174781,0.01871988998666254,25.048687378515016
Canada,2021-05-15,1332229.0,24884.0,33383698.0,0.035441048151104014,0.018678470443144534,25.058528226003187
Canada,2021-05-16,1336374.0,24904.0,33482165.0,0.035551316839585,0.018635501738285837,25.0544869924138
Canada,2021-05-17,1342824.0,24964.0,33592273.0,0.03572290502793296,0.01859067159955437,25.016139866430745
Canada,2021-05-18,1346736.0,24999.0,33668274.0,0.035826975259377496,0.018562658160173932,24.999906440460492
Canada,2021-05-19,1351766.0,25050.0,33754111.0,0.035960787443469006,0.01853131385165776,24.97038022853068
Canada,2021-05-20,1356616.0,25093.0,33863629.0,0.03608981111997872,0.018496759584141716,24.961838132529767
Canada,2021-05-21,1360950.0,25148.0,33979043.0,0.03620510774142059,0.018478268856313606,24.967150152467028
Canada,2021-05-22,1364195.0,25180.0,34083113.0,0.036291433891992554,0.018457771799486145,24.984047735111183
Canada,2021-05-23,1367023.0,25206.0,34156885.0,0.036366666666666665,0.0184386071046354,24.986327954979544
Canada,2021-05-24,1368739.0,25231.0,34218813.0,0.0364123171056132,0.018433755449358862,25.000246942623832
Canada,2021-05-25,1372492.0,25269.0,34315351.0,0.036512157488693804,0.018411036275621278,25.002222963776838
Canada,2021-05-26,1374976.0,25303.0,34372343.0,0.03657823889332269,0.018402503025507354,24.998503973887544
Canada,2021-05-27,1379674.0,25393.0,34449561.0,0.03670321894120777,0.018405072502634682,24.969348556253145
Canada,2021-05-28,1382769.0,25424.0,34550157.0,0.03678555466879489,0.018386295903364915,24.986210278072477
Canada,2021-05-29,1384928.0,25451.0,34650354.0,0.036842990156956634,0.018377128630513644,25.01960679544352
Canada,2021-05-30,1386871.0,25473.0,34717353.0,0.03689467943602022,0.01836724540350184,25.032863907313658
Canada,2021-05-31,1389814.0,25528.0,34790069.0,0.03697297153498271,0.018367925492188162,25.032176248044703
Canada,2021-06-01,1391540.0,25546.0,34862859.0,0.03701888800212823,0.018358078100521723,25.053436480446123
Canada,2021-06-02,1393732.0,25590.0,34927927.0,0.037077201383346636,0.018360775242299093,25.06071970794959
Canada,2021-06-03,1395909.0,25627.0,35017704.0,0.03713511572226656,0.018358646587993917,25.085950445193777
Canada,2021-06-04,1397898.0,25668.0,35104681.0,0.03718802873104549,0.018361854727598152,25.112476732923287
Canada,2021-06-05,1399231.0,25686.0,35162931.0,0.03722349028997074,0.018357226219259008,25.130182936198526
Canada,2021-06-06,1400580.0,25694.0,35171179.0,0.03725937749401437,0.018345256964971655,25.111867226434764
Canada,2021-06-07,1402369.0,25741.0,35317305.0,0.037306969938813515,0.018355368665451104,25.18403144963986
Canada,2021-06-08,1403490.0,25774.0,35364353.0,0.03733679169992019,0.01836422062145081,25.197438528240315
Canada,2021-06-09,1404927.0,25816.0,35422973.0,0.037375019952114924,0.018375331956749355,25.21339044662107
Canada,2021-06-10,1406417.0,25849.0,35504029.0,0.037414658153764296,0.01837932846374866,25.244311608861384
Canada,2021-06-11,1407798.0,25863.0,35581916.0,0.03745139664804469,0.018371243601709903,25.274873241757696
Canada,2021-06-12,1408935.0,25883.0,35639265.0,0.03748164405426975,0.01837061326462896,25.295180402218698
Canada,2021-06-13,1409909.0,25895.0,35647517.0,0.03750755520085129,0.018366433578337324,25.28355872613055
Canada,2021-06-14,1411228.0,25921.0,35785462.0,0.037542644320297955,0.018367691117239737,25.35767572638865
Canada,2021-06-15,1412121.0,25943.0,35830746.0,0.037566400638467674,0.018371655120205704,25.37370806042825
Canada,2021-06-16,1413203.0,25992.0,35889917.0,0.037595184889598295,0.018392262116624435,25.39615115450505
Canada,2021-06-17,1414304.0,26004.0,35974549.0,0.037624474594307,0.018386428943140937,25.436220925628437
Canada,2021-06-18,1415272.0,26016.0,36052705.0,0.03765022612396914,0.01838233215947182,25.474046685018852
Canada,2021-06-19,1416009.0,26042.0,36104847.0,0.037669832402234635,0.01839112604510282,25.49761124399633
Canada,2021-06-20,1416589.0,26055.0,36111298.0,0.037685262037776,0.018392773062617315,25.49172554636525
Canada,2021-06-21,1417625.0,26103.0,36243642.0,0.03771282255919128,0.018413191076624636,25.5664523410634
Canada,2021-06-22,1418135.0,26121.0,36287490.0,0.03772638999733972,0.01841926191794152,25.588177430216447
Canada,2021-06-23,1418853.0,26144.0,36344745.0,0.03774549082202713,0.01842615126443684,25.615581741026027
Canada,2021-06-24,1419569.0,26162.0,36415725.0,0.03776453844107475,0.01842953741593399,25.65266288570686
Canada,2021-06-25,1420191.0,26174.0,36484663.0,0.03778108539505187,0.018429915412786026,25.689969166119205
Canada,2021-06-26,1420724.0,26184.0,36527044.0,0.037795264698057995,0.01843003989515205,25.71016186113559
Canada,2021-06-27,1421122.0,26187.0,36533130.0,0.03780585262037776,0.01842698937881477,25.707243994533897
Canada,2021-06-28,1422053.0,26215.0,36643986.0,0.03783061984570364,0.018434615306180572,25.76836868949329
Canada,2021-06-29,1422618.0,26246.0,36705571.0,0.037845650438946526,0.018449084715643976,25.801424556697583
Canada,2021-06-30,1423170.0,26273.0,36768392.0,0.037860335195530725,0.018460900665415936,25.835558647245236
Canada,2021-07-01,1423321.0,26273.0,36834559.0,0.03786435222133546,0.018458942150084204,25.879305511546587
Canada,2021-07-02,1424160.0,26306.0,36897574.0,0.03788667198723065,0.018471239186608247,25.908306650938098
Canada,2021-07-03,1424502.0,26312.0,36942317.0,0.037895770151636074,0.018471016537709318,25.933496056867593
Canada,2021-07-04,1424784.0,26316.0,36946410.0,0.037903272146847564,0.018470168109692417,25.93123589259846
Canada,2021-07-05,1425594.0,26336.0,37043785.0,0.037924820430965685,0.018473702891566603,25.984807034821976
Canada,2021-07-06,1425884.0,26345.0,37086569.0,0.03793253524873637,0.018476257535676114,26.009527422988125
Canada,2021-07-07,1426435.0,26356.0,37148758.0,0.03794719340250066,0.018476832102409153,26.04307802318367
Canada,2021-07-08,1427027.0,26375.0,37215006.0,0.037962942271880816,0.01848248141065306,26.07869788027837
Canada,2021-07-09,1427582.0,26383.0,37279413.0,0.03797770683692472,0.018480899871250827,26.11367543160393
Canada,2021-07-10,1427899.0,26389.0,37328076.0,0.03798613993083267,0.018480999006232235,26.14195821973403
Canada,2021-07-11,1428162.0,26396.0,37332815.0,0.037993136472466084,0.018482497083664177,26.140462356511375
Canada,2021-07-12,1428689.0,26405.0,37454055.0,0.03800715615855281,0.018481978933133802,26.21568094945786
Canada,2021-07-13,1429029.0,26414.0,37564476.0,0.03801620111731844,0.01848387961335984,26.286713565644924
Canada,2021-07-14,1429369.0,26427.0,37613760.0,0.03802524607608407,0.018488577826999187,26.314940368792104
Canada,2021-07-15,1429747.0,26436.0,37679387.0,0.038035301942005856,0.01848998459167951,26.353884288618897
Canada,2021-07-16,1430127.0,26450.0,37747547.0,0.03804541101356744,0.018494860945915993,26.394541883343226
Canada,2021-07-17,1430437.0,26452.0,37794221.0,0.0380536578877361,0.018492250969458984,26.421450927234126
Canada,2021-07-18,1430740.0,26457.0,37798244.0,0.03806171854216547,0.018491829402966297,26.418667263094623
Canada,2021-07-19,1431378.0,26466.0,37907486.0,0.03807869114126097,0.01848987479198367,26.483211283113196
Canada,2021-07-20,1431691.0,26468.0,0.0,0.03808701782388933,0.018487229437078253,0.0
